subject,story_id,temperature,word_series,responses
7,1,0,478,0
7,1,0,479,0
7,1,0,480,0
7,1,0,481,0
7,1,0,482,0
7,1,0,483,0
7,1,0,484,0
7,1,0,485,0
7,1,0,486,0
7,1,0,487,0
7,1,0,488,0
7,1,0,489,0
7,1,0,490,0
7,1,0,491,1
7,1,0,492,0
7,1,0,493,0
7,1,0,494,0
7,1,0,495,0
7,1,0,496,0
7,1,0,497,0
7,1,0,498,0
7,1,0,499,0
7,1,0,500,0
7,1,0,501,0
7,1,0,502,0
7,1,0,503,0
7,1,0,504,0
7,1,0,505,0
7,1,0,506,0
7,1,0,507,0
7,1,0,508,0
7,1,0,509,0
7,1,0,510,0
7,1,0,511,0
7,1,0,512,0
7,1,0,513,0
7,1,0,514,0
7,1,0,515,0
7,1,0,516,0
7,1,0,517,0
7,1,0,518,0
7,1,0,519,0
7,1,0,520,0
7,1,0,521,0
7,1,0,522,0
7,1,0,523,0
7,1,0,524,0
7,1,0,525,0
7,1,0,526,0
7,1,0,527,0
7,1,0,528,0
7,1,0,529,0
7,1,0,530,0
7,1,0,531,0
7,1,0,532,0
7,1,0,533,0
7,1,0,534,0
7,1,0,535,0
7,1,0,536,0
7,1,0,537,0
7,1,0,538,0
7,1,0,539,0
7,1,0,540,0
7,1,0,541,0
7,1,0,542,0
7,1,0,543,0
7,1,0,544,0
7,1,0,545,0
7,1,0,546,0
7,1,0,547,0
7,1,0,548,0
7,1,0,549,0
7,1,0,550,0
7,1,0,551,0
7,1,0,552,0
7,1,0,553,0
7,1,0,554,0
7,1,0,555,0
7,1,0,556,0
7,1,0,557,0
7,1,0,558,0
7,1,0,559,0
7,1,0,560,0
7,1,0,561,0
7,1,0,562,0
7,1,0,563,0
7,1,0,564,0
7,1,0,565,0
7,1,0,566,0
7,1,0,567,0
7,1,0,568,0
7,1,0,569,0
7,1,0,570,0
7,1,0,571,0
7,1,0,572,0
7,1,0,573,0
7,1,0,574,0
7,1,0,575,0
7,1,0,576,0
7,1,0,577,1
7,1,0,578,0
7,1,0,579,0
7,1,0,580,0
7,1,0,581,0
7,1,0,582,0
7,1,0,583,0
7,1,0,584,0
7,1,0,585,0
7,1,0,586,0
7,1,0,587,0
7,1,0,588,0
7,1,0,589,0
7,1,0,590,0
7,1,0,591,0
7,1,0,592,0
7,1,0,593,0
7,1,0,594,0
7,1,0,595,0
7,1,0,596,0
7,1,0,597,0
7,1,0,598,0
7,1,0,599,0
7,1,0,600,0
7,1,0,601,0
7,1,0,602,0
7,1,0,603,0
7,1,0,604,0
7,1,0,605,0
7,1,0,606,0
7,1,0,607,0
7,1,0,608,0
7,1,0,609,0
7,1,0,610,0
7,1,0,611,0
7,1,0,612,0
7,1,0,613,0
7,1,0,614,0
7,1,0,615,0
7,1,0,616,0
7,1,0,617,0
7,1,0,618,0
7,1,0,619,0
7,1,0,620,0
7,1,0,621,0
7,1,0,622,0
7,1,0,623,0
7,1,0,624,0
7,1,0,625,0
7,1,0,626,0
7,1,0,627,0
7,1,0,628,0
7,1,0,629,0
7,1,0,630,0
7,1,0,631,0
7,1,0,632,0
7,1,0,633,0
7,1,0,634,0
7,1,0,635,0
7,1,0,636,0
7,1,0,637,0
7,1,0,638,0
7,1,0,639,0
7,1,0,640,0
7,1,0,641,0
7,1,0,642,0
7,1,0,643,0
7,1,0,644,0
7,1,0,645,0
7,1,0,646,0
7,1,0,647,0
7,1,0,648,0
7,1,0,649,0
7,1,0,650,0
7,1,0,651,0
7,1,0,652,0
7,1,0,653,0
7,1,0,654,0
7,1,0,655,0
7,1,0,656,1
7,1,0,657,0
7,1,0,658,0
7,1,0,659,0
7,1,0,660,0
7,1,0,661,0
7,1,0,662,0
7,1,0,663,0
7,1,0,664,0
7,1,0,665,0
7,1,0,666,0
7,1,0,667,0
7,1,0,668,0
7,1,0,669,0
7,1,0,670,0
7,1,0,671,0
7,1,0,672,0
7,1,0,673,0
7,1,0,674,0
7,1,0,675,0
7,1,0,676,0
7,1,0,677,0
7,1,0,678,0
7,1,0,679,0
7,1,0,680,0
7,1,0,681,0
7,1,0,682,0
7,1,0,683,0
7,1,0,684,0
7,1,0,685,0
7,1,0,686,0
7,1,0,687,0
7,1,0,688,0
7,1,0,689,0
7,1,0,690,0
7,1,0,691,0
7,1,0,692,0
7,1,0,693,0
7,1,0,694,0
7,1,0,695,0
7,1,0,696,0
7,1,0,697,0
7,1,0,698,0
7,1,0,699,0
7,1,0,700,0
7,1,0,701,0
7,1,0,702,0
7,1,0,703,0
7,1,0,704,0
7,1,0,705,0
7,1,0,706,0
7,1,0,707,0
7,1,0,708,0
7,1,0,709,0
7,1,0,710,0
7,1,0,711,0
7,1,0,712,0
7,1,0,713,0
7,1,0,714,0
7,1,0,715,0
7,1,0,716,0
7,1,0,717,0
7,1,0,718,0
7,1,0,719,0
7,1,0,720,0
7,1,0,721,0
7,1,0,722,0
7,1,0,723,0
7,1,0,724,0
7,1,0,725,0
7,1,0,726,0
7,1,0,727,0
7,1,0,728,0
7,1,0,729,0
7,1,0,730,0
7,1,0,731,0
7,1,0,732,0
7,1,0,733,0
7,1,0,734,1
7,1,0,735,0
7,1,0,736,0
7,1,0,737,0
7,1,0,738,0
7,1,0,739,0
7,1,0,740,0
7,1,0,741,0
7,1,0,742,0
7,1,0,743,0
7,1,0,744,0
7,1,0,745,0
7,1,0,746,0
7,1,0,747,0
7,1,0,748,0
7,1,0,749,0
7,1,0,750,0
7,1,0,751,0
7,1,0,752,0
7,1,0,753,0
7,1,0,754,0
7,1,0,755,0
7,1,0,756,0
7,1,0,757,0
7,1,0,758,0
7,1,0,759,0
7,1,0,760,0
7,1,0,761,0
7,1,0,762,0
7,1,0,763,0
7,1,0,764,0
7,1,0,765,0
7,1,0,766,0
7,1,0,767,0
7,1,0,768,0
7,1,0,769,0
7,1,0,770,0
7,1,0,771,0
7,1,0,772,0
7,1,0,773,0
7,1,0,774,0
7,1,0,775,0
7,1,0,776,0
7,1,0,777,0
7,1,0,778,0
7,1,0,779,0
7,1,0,780,0
7,1,0,781,0
7,1,0,782,0
7,1,0,783,0
7,1,0,784,0
7,1,0,785,0
7,1,0,786,0
7,1,0,787,0
7,1,0,788,0
7,1,0,789,0
7,1,0,790,0
7,1,0,791,0
7,1,0,792,0
7,1,0,793,0
7,1,0,794,0
7,1,0,795,0
7,1,0,796,0
7,1,0,797,0
7,1,0,798,0
7,1,0,799,0
7,1,0,800,0
7,1,0,801,0
7,1,0,802,0
7,1,0,803,0
7,1,0,804,0
7,1,0,805,0
7,1,0,806,0
7,1,0,807,0
7,1,0,808,0
7,1,0,809,0
7,1,0,810,0
7,1,0,811,0
7,1,0,812,0
7,1,0,813,0
7,1,0,814,0
7,1,0,815,0
7,1,0,816,0
7,1,0,817,0
7,1,0,818,0
7,1,0,819,0
7,1,0,820,0
7,1,0,821,0
7,1,0,822,0
7,1,0,823,0
7,1,0,824,0
7,1,0,825,0
7,1,0,826,0
7,1,0,827,0
7,1,0,828,1
7,1,0,829,0
7,1,0,830,0
7,1,0,831,0
7,1,0,832,0
7,1,0,833,0
7,1,0,834,0
7,1,0,835,0
7,1,0,836,0
7,1,0,837,0
7,1,0,838,0
7,1,0,839,0
7,1,0,840,0
7,1,0,841,0
7,1,0,842,0
7,1,0,843,0
7,1,0,844,0
7,1,0,845,0
7,1,0,846,0
7,1,0,847,0
7,1,0,848,0
7,1,0,849,0
7,1,0,850,0
7,1,0,851,0
7,1,0,852,0
7,1,0,853,0
7,1,0,854,0
7,1,0,855,0
7,1,0,856,0
7,1,0,857,0
7,1,0,858,0
7,1,0,859,0
7,1,0,860,0
7,1,0,861,0
7,1,0,862,0
7,1,0,863,0
7,1,0,864,0
7,1,0,865,0
7,1,0,866,0
7,1,0,867,0
7,1,0,868,0
7,1,0,869,0
7,1,0,870,0
7,1,0,871,0
7,1,0,872,0
7,1,0,873,0
7,1,0,874,0
7,1,0,875,0
7,1,0,876,0
7,1,0,877,0
7,1,0,878,0
7,1,0,879,0
7,1,0,880,0
7,1,0,881,0
7,1,0,882,0
7,1,0,883,0
7,1,0,884,0
7,1,0,885,0
7,1,0,886,0
7,1,0,887,0
7,1,0,888,0
7,1,0,889,0
7,1,0,890,0
7,1,0,891,0
7,1,0,892,0
7,1,0,893,0
7,1,0,894,0
7,1,0,895,0
7,1,0,896,0
7,1,0,897,0
7,1,0,898,0
7,1,0,899,0
7,1,0,900,0
7,1,0,901,0
7,1,0,902,0
7,1,0,903,0
7,1,0,904,0
7,1,0,905,0
7,1,0,906,0
7,1,0,907,0
7,1,0,908,0
7,1,0,909,0
7,1,0,910,0
7,1,0,911,0
7,1,0,912,0
7,1,0,913,1
7,1,0,914,0
7,1,0,915,0
7,1,0,916,0
7,1,0,917,0
7,1,0,918,0
7,1,0,919,0
7,1,0,920,0
7,1,0,921,0
7,1,0,922,0
7,1,0,923,0
7,1,0,924,0
7,1,0,925,0
7,1,0,926,0
7,1,0,927,0
7,1,0,928,0
7,1,0,929,0
7,1,0,930,0
7,1,0,931,0
7,1,0,932,0
7,1,0,933,0
7,1,0,934,0
7,1,0,935,0
7,1,0,936,0
7,1,0,937,0
7,1,0,938,0
7,1,0,939,0
7,1,0,940,0
7,1,0,941,0
7,1,0,942,0
7,1,0,943,0
7,1,0,944,0
7,1,0,945,0
7,1,0,946,0
7,1,0,947,0
7,1,0,948,0
7,1,0,949,0
7,1,0,950,0
7,1,0,951,0
7,1,0,952,0
7,1,0,953,0
7,1,0,954,0
7,1,0,955,0
7,1,0,956,0
7,1,0,957,0
7,1,0,958,0
7,1,0,959,0
7,1,0,960,0
7,1,0,961,0
7,1,0,962,0
7,1,0,963,0
7,1,0,964,0
7,1,0,965,0
7,1,0,966,0
7,1,0,967,0
7,1,0,968,0
7,1,0,969,0
7,1,0,970,0
7,1,0,971,0
7,1,0,972,1
7,1,0,973,0
7,1,0,974,0
7,1,0,975,0
7,1,0,976,0
7,1,0,977,0
7,1,0,978,0
7,1,0,979,0
7,1,0,980,0
7,1,0,981,0
7,1,0,982,0
7,1,0,983,0
7,1,0,984,0
7,1,0,985,0
7,1,0,986,0
7,1,0,987,0
7,1,0,988,0
7,1,0,989,0
7,1,0,990,0
7,1,0,991,0
7,1,0,992,0
7,1,0,993,0
7,1,0,994,0
7,1,0,995,0
7,1,0,996,0
7,1,0,997,0
7,1,0,998,0
7,1,0,999,0
7,1,0,1000,0
7,1,0,1001,0
7,1,0,1002,0
7,1,0,1003,0
7,1,0,1004,0
7,1,0,1005,0
7,1,0,1006,0
7,1,0,1007,0
7,1,0,1008,0
7,1,0,1009,0
7,1,0,1010,0
7,1,0,1011,0
7,1,0,1012,0
7,1,0,1013,0
7,1,0,1014,0
7,1,0,1015,0
7,1,0,1016,0
7,1,0,1017,0
7,1,0,1018,0
7,1,0,1019,0
7,1,0,1020,0
7,1,0,1021,0
7,1,0,1022,0
7,1,0,1023,0
7,1,0,1024,0
7,1,0,1025,0
7,1,0,1026,0
7,1,0,1027,0
7,1,0,1028,0
7,1,0,1029,0
7,1,0,1030,0
7,1,0,1031,0
7,1,0,1032,0
7,1,0,1033,0
7,1,0,1034,0
7,1,0,1035,0
7,1,0,1036,0
7,1,0,1037,0
7,1,0,1038,0
7,1,0,1039,0
7,1,0,1040,0
7,1,0,1041,0
7,1,0,1042,0
7,1,0,1043,0
7,1,0,1044,0
7,1,0,1045,0
7,1,0,1046,0
7,1,0,1047,0
7,1,0,1048,0
7,1,0,1049,1
7,1,0,1050,0
7,1,0,1051,0
7,1,0,1052,0
7,1,0,1053,0
7,1,0,1054,0
7,1,0,1055,0
7,1,0,1056,0
7,1,0,1057,0
7,1,0,1058,0
7,1,0,1059,0
7,1,0,1060,0
7,1,0,1061,0
7,1,0,1062,0
7,1,0,1063,0
7,1,0,1064,0
7,1,0,1065,0
7,1,0,1066,0
7,1,0,1067,0
7,1,0,1068,0
7,1,0,1069,0
7,1,0,1070,0
7,1,0,1071,0
7,1,0,1072,0
7,1,0,1073,0
7,1,0,1074,0
7,1,0,1075,0
7,1,0,1076,0
7,1,0,1077,0
7,1,0,1078,0
7,1,0,1079,0
7,1,0,1080,0
7,1,0,1081,0
7,1,0,1082,0
7,1,0,1083,0
7,1,0,1084,0
7,1,0,1085,0
7,1,0,1086,0
7,1,0,1087,0
7,1,0,1088,0
7,1,0,1089,0
7,1,0,1090,0
7,1,0,1091,0
7,1,0,1092,0
7,1,0,1093,0
7,1,0,1094,0
7,1,0,1095,0
7,1,0,1096,0
7,1,0,1097,0
7,1,0,1098,0
7,1,0,1099,0
7,1,0,1100,0
7,1,0,1101,0
7,1,0,1102,0
7,1,0,1103,0
7,1,0,1104,0
7,1,0,1105,0
7,1,0,1106,0
7,1,0,1107,0
7,1,0,1108,0
7,1,0,1109,0
7,1,0,1110,0
7,1,0,1111,0
7,1,0,1112,0
7,1,0,1113,0
7,1,0,1114,0
7,1,0,1115,0
7,1,0,1116,0
7,1,0,1117,0
7,1,0,1118,0
7,1,0,1119,0
7,1,0,1120,0
7,1,0,1121,0
7,1,0,1122,0
7,1,0,1123,1
7,1,0,1124,0
7,1,0,1125,0
7,1,0,1126,0
7,1,0,1127,0
7,1,0,1128,0
7,1,0,1129,0
7,1,0,1130,0
7,1,0,1131,0
7,1,0,1132,0
7,1,0,1133,0
7,1,0,1134,0
7,1,0,1135,0
7,1,0,1136,0
7,1,0,1137,0
7,1,0,1138,0
7,1,0,1139,0
7,1,0,1140,0
7,1,0,1141,0
7,1,0,1142,0
7,1,0,1143,0
7,1,0,1144,0
7,1,0,1145,0
7,1,0,1146,0
7,1,0,1147,0
7,1,0,1148,0
7,1,0,1149,0
7,1,0,1150,0
7,1,0,1151,0
7,1,0,1152,0
7,1,0,1153,0
7,1,0,1154,0
7,1,0,1155,0
7,1,0,1156,0
7,1,0,1157,0
7,1,0,1158,0
7,1,0,1159,0
7,1,0,1160,0
7,1,0,1161,0
7,1,0,1162,0
7,1,0,1163,0
7,1,0,1164,0
7,1,0,1165,0
7,1,0,1166,0
7,1,0,1167,0
7,1,0,1168,0
7,1,0,1169,0
7,1,0,1170,0
7,1,0,1171,0
7,1,0,1172,0
7,1,0,1173,0
7,1,0,1174,0
7,1,0,1175,0
7,1,0,1176,0
7,1,0,1177,0
7,1,0,1178,1
7,1,0,1179,0
7,1,0,1180,0
7,1,0,1181,0
7,1,0,1182,0
7,1,0,1183,0
7,1,0,1184,0
7,1,0,1185,0
7,1,0,1186,0
7,1,0,1187,0
7,1,0,1188,0
7,1,0,1189,0
7,1,0,1190,0
7,1,0,1191,0
7,1,0,1192,0
7,1,0,1193,0
7,1,0,1194,0
7,1,0,1195,0
7,1,0,1196,0
7,1,0,1197,0
7,1,0,1198,0
7,1,0,1199,0
7,1,0,1200,0
7,1,0,1201,0
7,1,0,1202,0
7,1,0,1203,0
7,1,0,1204,0
7,1,0,1205,0
7,1,0,1206,0
7,1,0,1207,0
7,1,0,1208,0
7,1,0,1209,0
7,1,0,1210,0
7,1,0,1211,0
7,1,0,1212,0
7,1,0,1213,0
7,1,0,1214,0
7,1,0,1215,0
7,1,0,1216,0
7,1,0,1217,0
7,1,0,1218,0
7,1,0,1219,0
7,1,0,1220,0
7,1,0,1221,0
7,1,0,1222,0
7,1,0,1223,0
7,1,0,1224,0
7,1,0,1225,0
7,1,0,1226,0
7,1,0,1227,0
7,1,0,1228,0
7,1,0,1229,0
7,1,0,1230,0
7,1,0,1231,0
7,1,0,1232,0
7,1,0,1233,0
7,1,0,1234,0
7,1,0,1235,0
7,1,0,1236,0
7,1,0,1237,0
7,1,0,1238,0
7,1,0,1239,0
7,1,0,1240,0
7,1,0,1241,0
7,1,0,1242,0
7,1,0,1243,0
7,1,0,1244,0
7,1,0,1245,0
7,1,0,1246,0
7,1,0,1247,0
7,1,0,1248,0
7,1,0,1249,0
7,1,0,1250,0
7,1,0,1251,0
7,1,0,1252,0
7,1,0,1253,0
7,1,0,1254,0
7,1,0,1255,0
7,1,0,1256,0
7,1,0,1257,1
7,1,0,1258,0
7,1,0,1259,0
7,1,0,1260,0
7,1,0,1261,0
7,1,0,1262,0
7,1,0,1263,0
7,1,0,1264,0
7,1,0,1265,0
7,1,0,1266,0
7,1,0,1267,0
7,1,0,1268,0
7,1,0,1269,0
7,1,0,1270,0
7,1,0,1271,0
7,1,0,1272,0
7,1,0,1273,0
7,1,0,1274,0
7,1,0,1275,0
7,1,0,1276,0
7,1,0,1277,0
7,1,0,1278,0
7,1,0,1279,0
7,1,0,1280,0
7,1,0,1281,0
7,1,0,1282,0
7,1,0,1283,0
7,1,0,1284,0
7,1,0,1285,0
7,1,0,1286,0
7,1,0,1287,0
7,1,0,1288,0
7,1,0,1289,0
7,1,0,1290,0
7,1,0,1291,0
7,1,0,1292,0
7,1,0,1293,0
7,1,0,1294,0
7,1,0,1295,0
7,1,0,1296,0
7,1,0,1297,0
7,1,0,1298,0
7,1,0,1299,0
7,1,0,1300,0
7,1,0,1301,0
7,1,0,1302,0
7,1,0,1303,0
7,1,0,1304,0
7,1,0,1305,0
7,1,0,1306,0
7,1,0,1307,0
7,1,0,1308,0
7,1,0,1309,0
7,1,0,1310,0
7,1,0,1311,0
7,1,0,1312,0
7,1,0,1313,0
7,1,0,1314,0
7,1,0,1315,0
7,1,0,1316,0
7,1,0,1317,0
7,1,0,1318,0
7,1,0,1319,0
7,1,0,1320,0
7,1,0,1321,0
7,1,0,1322,0
7,1,0,1323,0
7,1,0,1324,0
7,1,0,1325,0
7,1,0,1326,0
7,1,0,1327,0
7,1,0,1328,0
7,1,0,1329,0
7,1,0,1330,0
7,1,0,1331,0
7,1,0,1332,0
7,1,0,1333,0
7,1,0,1334,0
7,1,0,1335,0
7,1,0,1336,0
7,1,0,1337,0
7,1,0,1338,0
7,1,0,1339,0
7,1,0,1340,0
7,1,0,1341,0
7,1,0,1342,0
7,1,0,1343,0
7,1,0,1344,0
7,1,0,1345,0
7,1,0,1346,0
7,1,0,1347,0
7,1,0,1348,0
7,1,0,1349,0
7,1,0,1350,0
7,1,0,1351,0
7,1,0,1352,0
7,1,0,1353,0
7,1,0,1354,0
7,1,0,1355,1
7,1,0,1356,0
7,1,0,1357,0
7,1,0,1358,0
7,1,0,1359,0
7,1,0,1360,0
7,1,0,1361,0
7,1,0,1362,0
7,1,0,1363,0
7,1,0,1364,0
7,1,0,1365,0
7,1,0,1366,0
7,1,0,1367,0
7,1,0,1368,0
7,1,0,1369,0
7,1,0,1370,0
7,1,0,1371,0
7,1,0,1372,0
7,1,0,1373,0
7,1,0,1374,0
7,1,0,1375,0
7,1,0,1376,0
7,1,0,1377,0
7,1,0,1378,0
7,1,0,1379,0
7,1,0,1380,0
7,1,0,1381,0
7,1,0,1382,0
7,1,0,1383,0
7,1,0,1384,0
7,1,0,1385,0
7,1,0,1386,0
7,1,0,1387,0
7,1,0,1388,0
7,1,0,1389,0
7,1,0,1390,0
7,1,0,1391,0
7,1,0,1392,0
7,1,0,1393,0
7,1,0,1394,0
7,1,0,1395,0
7,1,0,1396,0
7,1,0,1397,0
7,1,0,1398,0
7,1,0,1399,0
7,1,0,1400,0
7,1,0,1401,0
7,1,0,1402,0
7,1,0,1403,0
7,1,0,1404,0
7,1,0,1405,0
7,1,0,1406,0
7,1,0,1407,0
7,1,0,1408,0
7,1,0,1409,0
7,1,0,1410,0
7,1,0,1411,0
7,1,0,1412,0
7,1,0,1413,0
7,1,0,1414,0
7,1,0,1415,0
7,1,0,1416,0
7,1,0,1417,0
7,1,0,1418,0
7,1,0,1419,0
7,1,0,1420,0
7,1,0,1421,0
7,1,0,1422,0
7,1,0,1423,0
7,1,0,1424,0
7,1,0,1425,0
7,1,0,1426,0
7,1,0,1427,0
7,1,0,1428,0
7,1,0,1429,0
7,1,0,1430,0
7,1,0,1431,0
7,1,0,1432,1
7,1,0,1433,0
7,1,0,1434,0
7,1,0,1435,0
7,1,0,1436,0
7,1,0,1437,0
7,1,0,1438,0
7,1,0,1439,0
7,1,0,1440,0
7,1,0,1441,0
7,1,0,1442,0
7,1,0,1443,0
7,1,0,1444,0
7,1,0,1445,0
7,1,0,1446,0
7,1,0,1447,0
7,1,0,1448,0
7,1,0,1449,0
7,1,0,1450,0
7,1,0,1451,0
7,1,0,1452,0
7,1,0,1453,0
7,1,0,1454,0
7,1,0,1455,0
7,1,0,1456,0
7,1,0,1457,0
7,1,0,1458,0
7,1,0,1459,0
7,1,0,1460,0
7,1,0,1461,0
7,1,0,1462,0
7,1,0,1463,0
7,1,0,1464,0
7,1,0,1465,0
7,1,0,1466,0
7,1,0,1467,0
7,1,0,1468,0
7,1,0,1469,0
7,1,0,1470,0
7,1,0,1471,0
7,1,0,1472,0
7,1,0,1473,0
7,1,0,1474,0
7,1,0,1475,0
7,1,0,1476,0
7,1,0,1477,0
7,1,0,1478,0
7,1,0,1479,0
7,1,0,1480,0
7,1,0,1481,0
7,1,0,1482,0
7,1,0,1483,0
7,1,0,1484,0
7,1,0,1485,0
7,1,0,1486,0
7,1,0,1487,0
7,1,0,1488,0
7,1,0,1489,0
7,1,0,1490,0
7,1,0,1491,0
7,1,0,1492,0
7,1,0,1493,0
7,1,0,1494,0
7,1,0,1495,0
7,1,0,1496,0
7,1,0,1497,0
7,1,0,1498,0
7,1,0,1499,0
7,1,0,1500,0
7,1,0,1501,0
7,1,0,1502,0
7,1,0,1503,0
7,1,0,1504,0
7,1,0,1505,1
7,1,0,1506,0
7,1,0,1507,0
7,1,0,1508,0
7,1,0,1509,0
7,1,0,1510,0
7,1,0,1511,0
7,1,0,1512,0
7,1,0,1513,0
7,1,0,1514,0
7,1,0,1515,0
7,1,0,1516,0
7,1,0,1517,0
7,1,0,1518,0
7,1,0,1519,0
7,1,0,1520,0
7,1,0,1521,0
7,1,0,1522,0
7,1,0,1523,0
7,1,0,1524,0
7,1,0,1525,0
7,1,0,1526,0
7,1,0,1527,0
7,1,0,1528,0
7,1,0,1529,0
7,1,0,1530,0
7,1,0,1531,0
7,1,0,1532,0
7,1,0,1533,0
7,1,0,1534,0
7,1,0,1535,0
7,1,0,1536,0
7,1,0,1537,0
7,1,0,1538,0
7,1,0,1539,0
7,1,0,1540,0
7,1,0,1541,0
7,1,0,1542,0
7,1,0,1543,0
7,1,0,1544,0
7,1,0,1545,0
7,1,0,1546,0
7,1,0,1547,0
7,1,0,1548,0
7,1,0,1549,0
7,1,0,1550,0
7,1,0,1551,0
7,1,0,1552,0
7,1,0,1553,0
7,1,0,1554,0
7,1,0,1555,0
7,1,0,1556,0
7,1,0,1557,0
7,1,0,1558,0
7,1,0,1559,0
7,1,0,1560,0
7,1,0,1561,0
7,1,0,1562,0
7,1,0,1563,0
7,1,0,1564,0
7,1,0,1565,0
7,1,0,1566,0
7,1,0,1567,0
7,1,0,1568,0
7,1,0,1569,0
7,1,0,1570,0
7,1,0,1571,0
7,1,0,1572,0
7,1,0,1573,0
7,1,0,1574,0
7,1,0,1575,0
7,1,0,1576,0
7,1,0,1577,0
7,1,0,1578,0
7,1,0,1579,0
7,1,0,1580,0
7,1,0,1581,0
7,1,0,1582,1
7,1,0,1583,0
7,1,0,1584,0
7,1,0,1585,0
7,1,0,1586,0
7,1,0,1587,0
7,1,0,1588,0
7,1,0,1589,0
7,1,0,1590,0
7,1,0,1591,0
7,1,0,1592,0
7,1,0,1593,0
7,1,0,1594,0
7,1,0,1595,0
7,1,0,1596,0
7,1,0,1597,0
7,1,0,1598,0
7,1,0,1599,0
7,1,0,1600,0
7,1,0,1601,0
7,1,0,1602,0
7,1,0,1603,0
7,1,0,1604,0
7,1,0,1605,0
7,1,0,1606,0
7,1,0,1607,0
7,1,0,1608,0
7,1,0,1609,0
7,1,0,1610,0
7,1,0,1611,0
7,1,0,1612,0
7,1,0,1613,0
7,1,0,1614,0
7,1,0,1615,0
7,1,0,1616,0
7,1,0,1617,0
7,1,0,1618,0
7,1,0,1619,0
7,1,0,1620,0
7,1,0,1621,0
7,1,0,1622,0
7,1,0,1623,0
7,1,0,1624,0
7,1,0,1625,0
7,1,0,1626,0
7,1,0,1627,0
7,1,0,1628,0
7,1,0,1629,0
7,1,0,1630,0
7,1,0,1631,0
7,1,0,1632,0
7,1,0,1633,0
7,1,0,1634,0
7,1,0,1635,0
7,1,0,1636,0
7,1,0,1637,0
7,1,0,1638,0
7,1,0,1639,0
7,1,0,1640,0
7,1,0,1641,0
7,1,0,1642,0
7,1,0,1643,0
7,1,0,1644,0
7,1,0,1645,0
7,1,0,1646,0
7,1,0,1647,0
7,1,0,1648,0
7,1,0,1649,0
7,1,0,1650,0
7,1,0,1651,0
7,1,0,1652,0
7,1,0,1653,0
7,1,0,1654,0
7,1,0,1655,0
7,1,0,1656,0
7,1,0,1657,0
7,1,0,1658,0
7,1,0,1659,0
7,1,0,1660,0
7,1,0,1661,0
7,1,0,1662,0
7,1,0,1663,0
7,1,0,1664,0
7,1,0,1665,0
7,1,0,1666,0
7,1,0,1667,0
7,1,0,1668,0
7,1,0,1669,0
7,1,0.5,0,0
7,1,0.5,1,0
7,1,0.5,2,0
7,1,0.5,3,0
7,1,0.5,4,0
7,1,0.5,5,0
7,1,0.5,6,0
7,1,0.5,7,0
7,1,0.5,8,0
7,1,0.5,9,0
7,1,0.5,10,0
7,1,0.5,11,0
7,1,0.5,12,0
7,1,0.5,13,0
7,1,0.5,14,0
7,1,0.5,15,0
7,1,0.5,16,0
7,1,0.5,17,0
7,1,0.5,18,0
7,1,0.5,19,0
7,1,0.5,20,0
7,1,0.5,21,0
7,1,0.5,22,0
7,1,0.5,23,0
7,1,0.5,24,0
7,1,0.5,25,0
7,1,0.5,26,0
7,1,0.5,27,0
7,1,0.5,28,0
7,1,0.5,29,0
7,1,0.5,30,0
7,1,0.5,31,0
7,1,0.5,32,0
7,1,0.5,33,0
7,1,0.5,34,0
7,1,0.5,35,0
7,1,0.5,36,0
7,1,0.5,37,0
7,1,0.5,38,0
7,1,0.5,39,0
7,1,0.5,40,0
7,1,0.5,41,0
7,1,0.5,42,0
7,1,0.5,43,0
7,1,0.5,44,0
7,1,0.5,45,0
7,1,0.5,46,0
7,1,0.5,47,0
7,1,0.5,48,0
7,1,0.5,49,0
7,1,0.5,50,0
7,1,0.5,51,0
7,1,0.5,52,0
7,1,0.5,53,0
7,1,0.5,54,0
7,1,0.5,55,0
7,1,0.5,56,0
7,1,0.5,57,0
7,1,0.5,58,0
7,1,0.5,59,0
7,1,0.5,60,0
7,1,0.5,61,0
7,1,0.5,62,0
7,1,0.5,63,0
7,1,0.5,64,0
7,1,0.5,65,0
7,1,0.5,66,0
7,1,0.5,67,0
7,1,0.5,68,0
7,1,0.5,69,0
7,1,0.5,70,0
7,1,0.5,71,1
7,1,0.5,72,0
7,1,0.5,73,0
7,1,0.5,74,0
7,1,0.5,75,0
7,1,0.5,76,0
7,1,0.5,77,0
7,1,0.5,78,0
7,1,0.5,79,0
7,1,0.5,80,0
7,1,0.5,81,0
7,1,0.5,82,0
7,1,0.5,83,0
7,1,0.5,84,0
7,1,0.5,85,0
7,1,0.5,86,0
7,1,0.5,87,0
7,1,0.5,88,0
7,1,0.5,89,0
7,1,0.5,90,0
7,1,0.5,91,0
7,1,0.5,92,0
7,1,0.5,93,0
7,1,0.5,94,0
7,1,0.5,95,0
7,1,0.5,96,0
7,1,0.5,97,0
7,1,0.5,98,0
7,1,0.5,99,0
7,1,0.5,100,0
7,1,0.5,101,0
7,1,0.5,102,0
7,1,0.5,103,0
7,1,0.5,104,0
7,1,0.5,105,0
7,1,0.5,106,0
7,1,0.5,107,0
7,1,0.5,108,0
7,1,0.5,109,0
7,1,0.5,110,0
7,1,0.5,111,0
7,1,0.5,112,0
7,1,0.5,113,0
7,1,0.5,114,0
7,1,0.5,115,0
